id,stopNumber,routeName
46461,18,EDINBUR-PLYMTH-8B4358
46462,19,EDINBUR-PLYMTH-8B4358
46463,20,EDINBUR-PLYMTH-8B4358
46464,21,EDINBUR-PLYMTH-8B4358
46465,0,GLGC-PLYMTH-23EA87
46466,1,GLGC-PLYMTH-23EA87
46467,2,GLGC-PLYMTH-23EA87
46468,3,GLGC-PLYMTH-23EA87
46469,4,GLGC-PLYMTH-23EA87
46470,5,GLGC-PLYMTH-23EA87
46471,6,GLGC-PLYMTH-23EA87
46472,7,GLGC-PLYMTH-23EA87
46473,8,GLGC-PLYMTH-23EA87
46474,9,GLGC-PLYMTH-23EA87
46475,10,GLGC-PLYMTH-23EA87
46476,11,GLGC-PLYMTH-23EA87
46477,12,GLGC-PLYMTH-23EA87
46478,13,GLGC-PLYMTH-23EA87
46479,14,GLGC-PLYMTH-23EA87
46480,15,GLGC-PLYMTH-23EA87
46481,16,GLGC-PLYMTH-23EA87
46482,17,GLGC-PLYMTH-23EA87
46483,18,GLGC-PLYMTH-23EA87
46484,19,GLGC-PLYMTH-23EA87
46485,20,GLGC-PLYMTH-23EA87
46486,21,GLGC-PLYMTH-23EA87
46487,22,GLGC-PLYMTH-23EA87
46488,23,GLGC-PLYMTH-23EA87
46489,24,GLGC-PLYMTH-23EA87
46490,25,GLGC-PLYMTH-23EA87
46491,0,ABRDEEN-PLYMTH-2F2CDA
46492,1,ABRDEEN-PLYMTH-2F2CDA
46493,2,ABRDEEN-PLYMTH-2F2CDA
46494,3,ABRDEEN-PLYMTH-2F2CDA
46495,4,ABRDEEN-PLYMTH-2F2CDA
46496,5,ABRDEEN-PLYMTH-2F2CDA
46497,6,ABRDEEN-PLYMTH-2F2CDA
46498,7,ABRDEEN-PLYMTH-2F2CDA
46499,8,ABRDEEN-PLYMTH-2F2CDA
46500,9,ABRDEEN-PLYMTH-2F2CDA
46501,10,ABRDEEN-PLYMTH-2F2CDA
46502,11,ABRDEEN-PLYMTH-2F2CDA
46503,12,ABRDEEN-PLYMTH-2F2CDA
46504,13,ABRDEEN-PLYMTH-2F2CDA
46505,14,ABRDEEN-PLYMTH-2F2CDA
46506,15,ABRDEEN-PLYMTH-2F2CDA
46507,16,ABRDEEN-PLYMTH-2F2CDA
46508,17,ABRDEEN-PLYMTH-2F2CDA
46509,18,ABRDEEN-PLYMTH-2F2CDA
46510,19,ABRDEEN-PLYMTH-2F2CDA
46511,20,ABRDEEN-PLYMTH-2F2CDA
46512,21,ABRDEEN-PLYMTH-2F2CDA
46513,22,ABRDEEN-PLYMTH-2F2CDA
46514,23,ABRDEEN-PLYMTH-2F2CDA
46515,24,ABRDEEN-PLYMTH-2F2CDA
46516,25,ABRDEEN-PLYMTH-2F2CDA
46517,26,ABRDEEN-PLYMTH-2F2CDA
46518,27,ABRDEEN-PLYMTH-2F2CDA
46519,28,ABRDEEN-PLYMTH-2F2CDA
46520,0,EDINBUR-PLYMTH-6351F1
46521,1,EDINBUR-PLYMTH-6351F1
46522,2,EDINBUR-PLYMTH-6351F1
46523,3,EDINBUR-PLYMTH-6351F1
46524,4,EDINBUR-PLYMTH-6351F1
46525,5,EDINBUR-PLYMTH-6351F1
46526,6,EDINBUR-PLYMTH-6351F1
46527,7,EDINBUR-PLYMTH-6351F1
46528,8,EDINBUR-PLYMTH-6351F1
46529,9,EDINBUR-PLYMTH-6351F1
46530,10,EDINBUR-PLYMTH-6351F1
46531,11,EDINBUR-PLYMTH-6351F1
46532,12,EDINBUR-PLYMTH-6351F1
46533,13,EDINBUR-PLYMTH-6351F1
46534,14,EDINBUR-PLYMTH-6351F1
46535,15,EDINBUR-PLYMTH-6351F1
46536,16,EDINBUR-PLYMTH-6351F1
46537,17,EDINBUR-PLYMTH-6351F1
46538,18,EDINBUR-PLYMTH-6351F1
46539,19,EDINBUR-PLYMTH-6351F1
46540,20,EDINBUR-PLYMTH-6351F1
46541,21,EDINBUR-PLYMTH-6351F1
46542,22,EDINBUR-PLYMTH-6351F1
46543,23,EDINBUR-PLYMTH-6351F1
46544,0,EDINBUR-BRSTLTM-02175B
46545,1,EDINBUR-BRSTLTM-02175B
46546,2,EDINBUR-BRSTLTM-02175B
46547,3,EDINBUR-BRSTLTM-02175B
46548,4,EDINBUR-BRSTLTM-02175B
46549,5,EDINBUR-BRSTLTM-02175B
46550,6,EDINBUR-BRSTLTM-02175B
46551,7,EDINBUR-BRSTLTM-02175B
46552,8,EDINBUR-BRSTLTM-02175B
46553,9,EDINBUR-BRSTLTM-02175B
46554,10,EDINBUR-BRSTLTM-02175B
46555,11,EDINBUR-BRSTLTM-02175B
46556,12,EDINBUR-BRSTLTM-02175B
46557,13,EDINBUR-BRSTLTM-02175B
46558,14,EDINBUR-BRSTLTM-02175B
46559,15,EDINBUR-BRSTLTM-02175B
46560,16,EDINBUR-BRSTLTM-02175B
46561,17,EDINBUR-BRSTLTM-02175B
46562,0,EDINBUR-PLYMTH-9781F2
46563,1,EDINBUR-PLYMTH-9781F2
46564,2,EDINBUR-PLYMTH-9781F2
46565,3,EDINBUR-PLYMTH-9781F2
46566,4,EDINBUR-PLYMTH-9781F2
46567,5,EDINBUR-PLYMTH-9781F2
46568,6,EDINBUR-PLYMTH-9781F2
46569,7,EDINBUR-PLYMTH-9781F2
46570,8,EDINBUR-PLYMTH-9781F2
46571,9,EDINBUR-PLYMTH-9781F2
46572,10,EDINBUR-PLYMTH-9781F2
46573,11,EDINBUR-PLYMTH-9781F2
46574,12,EDINBUR-PLYMTH-9781F2
46575,13,EDINBUR-PLYMTH-9781F2
46576,14,EDINBUR-PLYMTH-9781F2
46577,15,EDINBUR-PLYMTH-9781F2
46578,16,EDINBUR-PLYMTH-9781F2
46579,17,EDINBUR-PLYMTH-9781F2
46580,18,EDINBUR-PLYMTH-9781F2
46581,19,EDINBUR-PLYMTH-9781F2
46582,20,EDINBUR-PLYMTH-9781F2
46583,0,NWCSTLE-DRBY-600983
46584,1,NWCSTLE-DRBY-600983
46585,2,NWCSTLE-DRBY-600983
46586,3,NWCSTLE-DRBY-600983
46587,4,NWCSTLE-DRBY-600983
46588,5,NWCSTLE-DRBY-600983
46589,6,NWCSTLE-DRBY-600983
46590,0,PLYMTH-EDINBUR-CAF7DF
46591,1,PLYMTH-EDINBUR-CAF7DF
46592,2,PLYMTH-EDINBUR-CAF7DF
46593,3,PLYMTH-EDINBUR-CAF7DF
46594,4,PLYMTH-EDINBUR-CAF7DF
46595,5,PLYMTH-EDINBUR-CAF7DF
46596,6,PLYMTH-EDINBUR-CAF7DF
46597,7,PLYMTH-EDINBUR-CAF7DF
46598,8,PLYMTH-EDINBUR-CAF7DF
46599,9,PLYMTH-EDINBUR-CAF7DF
46600,10,PLYMTH-EDINBUR-CAF7DF
46601,11,PLYMTH-EDINBUR-CAF7DF
46602,12,PLYMTH-EDINBUR-CAF7DF
46603,13,PLYMTH-EDINBUR-CAF7DF
46604,14,PLYMTH-EDINBUR-CAF7DF
46605,15,PLYMTH-EDINBUR-CAF7DF
46606,16,PLYMTH-EDINBUR-CAF7DF
46607,17,PLYMTH-EDINBUR-CAF7DF
46608,18,PLYMTH-EDINBUR-CAF7DF
46609,19,PLYMTH-EDINBUR-CAF7DF
46610,20,PLYMTH-EDINBUR-CAF7DF
46611,0,BHAMNWS-EDINBUR-4B96C8
46612,1,BHAMNWS-EDINBUR-4B96C8
46613,2,BHAMNWS-EDINBUR-4B96C8
46614,3,BHAMNWS-EDINBUR-4B96C8
46615,4,BHAMNWS-EDINBUR-4B96C8
46616,5,BHAMNWS-EDINBUR-4B96C8
46617,6,BHAMNWS-EDINBUR-4B96C8
46618,7,BHAMNWS-EDINBUR-4B96C8
46619,8,BHAMNWS-EDINBUR-4B96C8
46620,9,BHAMNWS-EDINBUR-4B96C8
46621,10,BHAMNWS-EDINBUR-4B96C8
46622,11,BHAMNWS-EDINBUR-4B96C8
46623,12,BHAMNWS-EDINBUR-4B96C8
46624,13,BHAMNWS-EDINBUR-4B96C8
46625,0,LEEDS-EDINBUR-632F25
46626,1,LEEDS-EDINBUR-632F25
46627,2,LEEDS-EDINBUR-632F25
46628,3,LEEDS-EDINBUR-632F25
46629,4,LEEDS-EDINBUR-632F25
46630,5,LEEDS-EDINBUR-632F25
46631,6,LEEDS-EDINBUR-632F25
46632,7,LEEDS-EDINBUR-632F25
46633,0,CRDFCEN-NTNG-122C20
46634,1,CRDFCEN-NTNG-122C20
46635,2,CRDFCEN-NTNG-122C20
46636,3,CRDFCEN-NTNG-122C20
46637,4,CRDFCEN-NTNG-122C20
46638,5,CRDFCEN-NTNG-122C20
46639,6,CRDFCEN-NTNG-122C20
46640,7,CRDFCEN-NTNG-122C20
46641,8,CRDFCEN-NTNG-122C20
46642,9,CRDFCEN-NTNG-122C20
46643,10,CRDFCEN-NTNG-122C20
46644,11,CRDFCEN-NTNG-122C20
46645,12,CRDFCEN-NTNG-122C20
46646,13,CRDFCEN-NTNG-122C20
46647,14,CRDFCEN-NTNG-122C20
46648,15,CRDFCEN-NTNG-122C20
46649,16,CRDFCEN-NTNG-122C20
46650,17,CRDFCEN-NTNG-122C20
46651,18,CRDFCEN-NTNG-122C20
46652,0,PLYMTH-LEEDS-29CA34
46653,1,PLYMTH-LEEDS-29CA34
46654,2,PLYMTH-LEEDS-29CA34
46655,3,PLYMTH-LEEDS-29CA34
46656,4,PLYMTH-LEEDS-29CA34
46657,5,PLYMTH-LEEDS-29CA34
46658,6,PLYMTH-LEEDS-29CA34
46659,7,PLYMTH-LEEDS-29CA34
46660,8,PLYMTH-LEEDS-29CA34
46661,9,PLYMTH-LEEDS-29CA34
46662,10,PLYMTH-LEEDS-29CA34
46663,11,PLYMTH-LEEDS-29CA34
46664,12,PLYMTH-LEEDS-29CA34
46665,13,PLYMTH-LEEDS-29CA34
46666,14,PLYMTH-LEEDS-29CA34
46667,0,EDINBUR-GLGC-3A1F9B
46668,1,EDINBUR-GLGC-3A1F9B
46669,2,EDINBUR-GLGC-3A1F9B
46670,0,BRSTLTM-LEEDS-2EE4D5
46671,1,BRSTLTM-LEEDS-2EE4D5
46672,2,BRSTLTM-LEEDS-2EE4D5
46673,3,BRSTLTM-LEEDS-2EE4D5
46674,4,BRSTLTM-LEEDS-2EE4D5
46675,5,BRSTLTM-LEEDS-2EE4D5
46676,6,BRSTLTM-LEEDS-2EE4D5
46677,7,BRSTLTM-LEEDS-2EE4D5
46678,8,BRSTLTM-LEEDS-2EE4D5
46679,9,BRSTLTM-LEEDS-2EE4D5
46680,10,BRSTLTM-LEEDS-2EE4D5
46681,0,MNCRPIC-RDNGSTN-A7F9D0
46682,1,MNCRPIC-RDNGSTN-A7F9D0
46683,2,MNCRPIC-RDNGSTN-A7F9D0
46684,3,MNCRPIC-RDNGSTN-A7F9D0
46685,4,MNCRPIC-RDNGSTN-A7F9D0
46686,5,MNCRPIC-RDNGSTN-A7F9D0
46687,6,MNCRPIC-RDNGSTN-A7F9D0
46688,7,MNCRPIC-RDNGSTN-A7F9D0
46689,8,MNCRPIC-RDNGSTN-A7F9D0
46690,9,MNCRPIC-RDNGSTN-A7F9D0
46691,10,MNCRPIC-RDNGSTN-A7F9D0
46692,0,NTNG-CRDFCEN-0C5DF8
46693,1,NTNG-CRDFCEN-0C5DF8
46694,2,NTNG-CRDFCEN-0C5DF8
46695,3,NTNG-CRDFCEN-0C5DF8
46696,4,NTNG-CRDFCEN-0C5DF8
46697,5,NTNG-CRDFCEN-0C5DF8
46698,6,NTNG-CRDFCEN-0C5DF8
46699,7,NTNG-CRDFCEN-0C5DF8
46700,8,NTNG-CRDFCEN-0C5DF8
46701,9,NTNG-CRDFCEN-0C5DF8
46702,10,NTNG-CRDFCEN-0C5DF8
46703,11,NTNG-CRDFCEN-0C5DF8
46704,12,NTNG-CRDFCEN-0C5DF8
46705,13,NTNG-CRDFCEN-0C5DF8
46706,14,NTNG-CRDFCEN-0C5DF8
46707,15,NTNG-CRDFCEN-0C5DF8
46708,16,NTNG-CRDFCEN-0C5DF8
46709,0,BHAMNWS-MNCRPIC-3C6AA1
46710,1,BHAMNWS-MNCRPIC-3C6AA1
46711,2,BHAMNWS-MNCRPIC-3C6AA1
46712,3,BHAMNWS-MNCRPIC-3C6AA1
46713,4,BHAMNWS-MNCRPIC-3C6AA1
46714,5,BHAMNWS-MNCRPIC-3C6AA1
46715,6,BHAMNWS-MNCRPIC-3C6AA1
46716,0,BHAMNWS-PLYMTH-920F08
46717,1,BHAMNWS-PLYMTH-920F08
46718,2,BHAMNWS-PLYMTH-920F08
46719,3,BHAMNWS-PLYMTH-920F08
46720,4,BHAMNWS-PLYMTH-920F08
46721,5,BHAMNWS-PLYMTH-920F08
46722,6,BHAMNWS-PLYMTH-920F08
46723,7,BHAMNWS-PLYMTH-920F08
46724,8,BHAMNWS-PLYMTH-920F08
46725,9,BHAMNWS-PLYMTH-920F08
46726,0,LVRPLSH-HDRSFLD-40E04E
46727,1,LVRPLSH-HDRSFLD-40E04E
46728,2,LVRPLSH-HDRSFLD-40E04E
46729,3,LVRPLSH-HDRSFLD-40E04E
46730,4,LVRPLSH-HDRSFLD-40E04E
46731,0,EDINBUR-NWCSTLE-45A619
46732,1,EDINBUR-NWCSTLE-45A619
46733,2,EDINBUR-NWCSTLE-45A619
46734,3,EDINBUR-NWCSTLE-45A619
46735,4,EDINBUR-NWCSTLE-45A619
46736,5,EDINBUR-NWCSTLE-45A619
46737,6,EDINBUR-NWCSTLE-45A619
46738,7,EDINBUR-NWCSTLE-45A619
46739,0,HULL-LVRPLSH-7FA652
46740,1,HULL-LVRPLSH-7FA652
46741,2,HULL-LVRPLSH-7FA652
46742,3,HULL-LVRPLSH-7FA652
46743,4,HULL-LVRPLSH-7FA652
46744,5,HULL-LVRPLSH-7FA652
46745,6,HULL-LVRPLSH-7FA652
46746,7,HULL-LVRPLSH-7FA652
46747,8,HULL-LVRPLSH-7FA652
46748,9,HULL-LVRPLSH-7FA652
46749,10,HULL-LVRPLSH-7FA652
46750,0,MNCRIAP-YORK-9B9083
46751,1,MNCRIAP-YORK-9B9083
46752,2,MNCRIAP-YORK-9B9083
46753,3,MNCRIAP-YORK-9B9083
46754,4,MNCRIAP-YORK-9B9083
46755,0,MNCRVIC-HULL-0A4A24
46756,1,MNCRVIC-HULL-0A4A24
46757,2,MNCRVIC-HULL-0A4A24
46758,3,MNCRVIC-HULL-0A4A24
46759,4,MNCRVIC-HULL-0A4A24
46760,5,MNCRVIC-HULL-0A4A24
46761,6,MNCRVIC-HULL-0A4A24
46762,7,MNCRVIC-HULL-0A4A24
46763,0,LVRPLSH-HULL-A08CEA
46764,1,LVRPLSH-HULL-A08CEA
46765,2,LVRPLSH-HULL-A08CEA
46766,3,LVRPLSH-HULL-A08CEA
46767,4,LVRPLSH-HULL-A08CEA
46768,5,LVRPLSH-HULL-A08CEA
46769,6,LVRPLSH-HULL-A08CEA
46770,7,LVRPLSH-HULL-A08CEA
46771,8,LVRPLSH-HULL-A08CEA
46772,9,LVRPLSH-HULL-A08CEA
46773,10,LVRPLSH-HULL-A08CEA
46774,0,LVRPLSH-HULL-2F7690
46775,1,LVRPLSH-HULL-2F7690
46776,2,LVRPLSH-HULL-2F7690
46777,3,LVRPLSH-HULL-2F7690
46778,4,LVRPLSH-HULL-2F7690
46779,5,LVRPLSH-HULL-2F7690
46780,6,LVRPLSH-HULL-2F7690
46781,7,LVRPLSH-HULL-2F7690
46782,8,LVRPLSH-HULL-2F7690
46783,9,LVRPLSH-HULL-2F7690
46784,0,LEEDS-HULL-86853F
46785,1,LEEDS-HULL-86853F
46786,2,LEEDS-HULL-86853F
46787,3,LEEDS-HULL-86853F
46788,4,LEEDS-HULL-86853F
46789,0,HULL-LVRPLSH-5C3BA6
46790,1,HULL-LVRPLSH-5C3BA6
46791,2,HULL-LVRPLSH-5C3BA6
46792,3,HULL-LVRPLSH-5C3BA6
46793,4,HULL-LVRPLSH-5C3BA6
46794,5,HULL-LVRPLSH-5C3BA6
46795,6,HULL-LVRPLSH-5C3BA6
46796,7,HULL-LVRPLSH-5C3BA6
46797,8,HULL-LVRPLSH-5C3BA6
46798,9,HULL-LVRPLSH-5C3BA6
46799,0,HULL-LVRPLSH-582FD6
46800,1,HULL-LVRPLSH-582FD6
46801,2,HULL-LVRPLSH-582FD6
46802,3,HULL-LVRPLSH-582FD6
46803,4,HULL-LVRPLSH-582FD6
46804,5,HULL-LVRPLSH-582FD6
46805,6,HULL-LVRPLSH-582FD6
46806,7,HULL-LVRPLSH-582FD6
46807,8,HULL-LVRPLSH-582FD6
46808,9,HULL-LVRPLSH-582FD6
46809,0,HULL-MNCRPIC-56DF68
46810,1,HULL-MNCRPIC-56DF68
46811,2,HULL-MNCRPIC-56DF68
46812,3,HULL-MNCRPIC-56DF68
46813,4,HULL-MNCRPIC-56DF68
46814,5,HULL-MNCRPIC-56DF68
46815,6,HULL-MNCRPIC-56DF68
46816,0,HULL-LEEDS-D34AF2
46817,1,HULL-LEEDS-D34AF2
46818,2,HULL-LEEDS-D34AF2
46819,3,HULL-LEEDS-D34AF2
46820,0,MNCRIAP-YORK-584C13
46821,1,MNCRIAP-YORK-584C13
46822,2,MNCRIAP-YORK-584C13
46823,3,MNCRIAP-YORK-584C13
46824,4,MNCRIAP-YORK-584C13
46825,5,MNCRIAP-YORK-584C13
46826,6,MNCRIAP-YORK-584C13
46827,0,MNCRPIC-STKP-9E4A25
46828,1,MNCRPIC-STKP-9E4A25
46829,2,MNCRPIC-STKP-9E4A25
46830,3,MNCRPIC-STKP-9E4A25
46831,0,WIGANWL-MNCRVIC-3FCFB8
46832,1,WIGANWL-MNCRVIC-3FCFB8
46833,2,WIGANWL-MNCRVIC-3FCFB8
46834,3,WIGANWL-MNCRVIC-3FCFB8
46835,4,WIGANWL-MNCRVIC-3FCFB8
46836,0,CLITHRO-MNCRVIC-B4D904
46837,1,CLITHRO-MNCRVIC-B4D904
46838,2,CLITHRO-MNCRVIC-B4D904
46839,3,CLITHRO-MNCRVIC-B4D904
46840,4,CLITHRO-MNCRVIC-B4D904
46841,5,CLITHRO-MNCRVIC-B4D904
46842,6,CLITHRO-MNCRVIC-B4D904
46843,7,CLITHRO-MNCRVIC-B4D904
46844,8,CLITHRO-MNCRVIC-B4D904
46845,9,CLITHRO-MNCRVIC-B4D904
46846,10,CLITHRO-MNCRVIC-B4D904
46847,11,CLITHRO-MNCRVIC-B4D904
46848,0,MNCRVIC-SOUTHPT-9A27A7
46849,1,MNCRVIC-SOUTHPT-9A27A7
46850,2,MNCRVIC-SOUTHPT-9A27A7
46851,3,MNCRVIC-SOUTHPT-9A27A7
46852,4,MNCRVIC-SOUTHPT-9A27A7
46853,5,MNCRVIC-SOUTHPT-9A27A7
46854,6,MNCRVIC-SOUTHPT-9A27A7
46855,7,MNCRVIC-SOUTHPT-9A27A7
46856,8,MNCRVIC-SOUTHPT-9A27A7
46857,9,MNCRVIC-SOUTHPT-9A27A7
46858,10,MNCRVIC-SOUTHPT-9A27A7
46859,11,MNCRVIC-SOUTHPT-9A27A7
46860,12,MNCRVIC-SOUTHPT-9A27A7
46861,13,MNCRVIC-SOUTHPT-9A27A7
46862,14,MNCRVIC-SOUTHPT-9A27A7
46863,0,SOUTHPT-MNCRVIC-2F46C1
46864,1,SOUTHPT-MNCRVIC-2F46C1
46865,2,SOUTHPT-MNCRVIC-2F46C1
46866,3,SOUTHPT-MNCRVIC-2F46C1
46867,4,SOUTHPT-MNCRVIC-2F46C1
46868,5,SOUTHPT-MNCRVIC-2F46C1
46869,6,SOUTHPT-MNCRVIC-2F46C1
46870,7,SOUTHPT-MNCRVIC-2F46C1
46871,8,SOUTHPT-MNCRVIC-2F46C1
46872,9,SOUTHPT-MNCRVIC-2F46C1
46873,10,SOUTHPT-MNCRVIC-2F46C1
46874,11,SOUTHPT-MNCRVIC-2F46C1
46875,12,SOUTHPT-MNCRVIC-2F46C1
46876,13,SOUTHPT-MNCRVIC-2F46C1
46877,14,SOUTHPT-MNCRVIC-2F46C1
46878,15,SOUTHPT-MNCRVIC-2F46C1
46879,16,SOUTHPT-MNCRVIC-2F46C1
46880,17,SOUTHPT-MNCRVIC-2F46C1
46881,0,SHEFFLD-HULL-696680
46882,1,SHEFFLD-HULL-696680
46883,2,SHEFFLD-HULL-696680
46884,3,SHEFFLD-HULL-696680
46885,4,SHEFFLD-HULL-696680
46886,5,SHEFFLD-HULL-696680
46887,6,SHEFFLD-HULL-696680
46888,0,DONC-HULL-4331E0
46889,1,DONC-HULL-4331E0
46890,2,DONC-HULL-4331E0
46891,3,DONC-HULL-4331E0
46892,4,DONC-HULL-4331E0
46893,5,DONC-HULL-4331E0
46894,6,DONC-HULL-4331E0
46895,7,DONC-HULL-4331E0
46896,8,DONC-HULL-4331E0
46897,9,DONC-HULL-4331E0
46898,10,DONC-HULL-4331E0
46899,0,BLCKPLN-LEEDS-C51DA5
46900,1,BLCKPLN-LEEDS-C51DA5
46901,2,BLCKPLN-LEEDS-C51DA5
46902,3,BLCKPLN-LEEDS-C51DA5
46903,4,BLCKPLN-LEEDS-C51DA5
46904,5,BLCKPLN-LEEDS-C51DA5
46905,6,BLCKPLN-LEEDS-C51DA5
46906,7,BLCKPLN-LEEDS-C51DA5
46907,8,BLCKPLN-LEEDS-C51DA5
46908,9,BLCKPLN-LEEDS-C51DA5
46909,10,BLCKPLN-LEEDS-C51DA5
46910,11,BLCKPLN-LEEDS-C51DA5
46911,0,SHEFFLD-HULL-B6D6ED
46912,1,SHEFFLD-HULL-B6D6ED
46913,2,SHEFFLD-HULL-B6D6ED
46914,3,SHEFFLD-HULL-B6D6ED
46915,4,SHEFFLD-HULL-B6D6ED
46916,5,SHEFFLD-HULL-B6D6ED
46917,0,HULL-YORK-BC61E3
46918,1,HULL-YORK-BC61E3
46919,2,HULL-YORK-BC61E3
46920,3,HULL-YORK-BC61E3
46921,4,HULL-YORK-BC61E3
46922,5,HULL-YORK-BC61E3
46923,6,HULL-YORK-BC61E3
46924,7,HULL-YORK-BC61E3
46925,8,HULL-YORK-BC61E3
46926,9,HULL-YORK-BC61E3
46927,0,LIVST-CHESHNT-4EACA6
46928,1,LIVST-CHESHNT-4EACA6
46929,2,LIVST-CHESHNT-4EACA6
46930,3,LIVST-CHESHNT-4EACA6
46931,4,LIVST-CHESHNT-4EACA6
46932,5,LIVST-CHESHNT-4EACA6
46933,0,CHESHNT-LIVST-DC574F
46934,1,CHESHNT-LIVST-DC574F
46935,2,CHESHNT-LIVST-DC574F
46936,3,CHESHNT-LIVST-DC574F
46937,4,CHESHNT-LIVST-DC574F
46938,5,CHESHNT-LIVST-DC574F
46939,0,LIVST-CHESHNT-C6012E
46940,1,LIVST-CHESHNT-C6012E
46941,2,LIVST-CHESHNT-C6012E
46942,3,LIVST-CHESHNT-C6012E
46943,4,LIVST-CHESHNT-C6012E
46944,5,LIVST-CHESHNT-C6012E
46945,6,LIVST-CHESHNT-C6012E
46946,7,LIVST-CHESHNT-C6012E
46947,0,BSHPSFD-HRLWTWN-B17E10
46948,1,BSHPSFD-HRLWTWN-B17E10
46949,2,BSHPSFD-HRLWTWN-B17E10
46950,3,BSHPSFD-HRLWTWN-B17E10
46951,0,CHESHNT-LIVST-137BCF
46952,1,CHESHNT-LIVST-137BCF
46953,2,CHESHNT-LIVST-137BCF
46954,3,CHESHNT-LIVST-137BCF
46955,4,CHESHNT-LIVST-137BCF
46956,5,CHESHNT-LIVST-137BCF
46957,6,CHESHNT-LIVST-137BCF
46958,0,STANAIR-CAMBDGE-2D284C
46959,1,STANAIR-CAMBDGE-2D284C
46960,0,CAMBDGE-STANAIR-B7B05E
46961,1,CAMBDGE-STANAIR-B7B05E
46962,0,STANAIR-CAMBDGE-7DB426
46963,1,STANAIR-CAMBDGE-7DB426
46964,2,STANAIR-CAMBDGE-7DB426
46965,3,STANAIR-CAMBDGE-7DB426
46966,0,CHESHNT-LIVST-ABB5B8
46967,1,CHESHNT-LIVST-ABB5B8
46968,2,CHESHNT-LIVST-ABB5B8
46969,3,CHESHNT-LIVST-ABB5B8
46970,4,CHESHNT-LIVST-ABB5B8
46971,5,CHESHNT-LIVST-ABB5B8
46972,6,CHESHNT-LIVST-ABB5B8
46973,7,CHESHNT-LIVST-ABB5B8
46974,8,CHESHNT-LIVST-ABB5B8
46975,0,CHESHNT-LIVST-F3B529
46976,1,CHESHNT-LIVST-F3B529
46977,2,CHESHNT-LIVST-F3B529
46978,3,CHESHNT-LIVST-F3B529
46979,4,CHESHNT-LIVST-F3B529
46980,5,CHESHNT-LIVST-F3B529
46981,6,CHESHNT-LIVST-F3B529
46982,7,CHESHNT-LIVST-F3B529
46983,8,CHESHNT-LIVST-F3B529
46984,9,CHESHNT-LIVST-F3B529
46985,0,BSHPSFD-STANAIR-41D540
46986,1,BSHPSFD-STANAIR-41D540
46987,2,BSHPSFD-STANAIR-41D540
46988,0,CHESHNT-LIVST-BA9B9C
46989,1,CHESHNT-LIVST-BA9B9C
46990,2,CHESHNT-LIVST-BA9B9C
46991,0,CANONST-GRVSEND-E56BE9
46992,1,CANONST-GRVSEND-E56BE9
46993,2,CANONST-GRVSEND-E56BE9
46994,3,CANONST-GRVSEND-E56BE9
46995,4,CANONST-GRVSEND-E56BE9
46996,0,STALBCY-HERNEH-47F329
46997,1,STALBCY-HERNEH-47F329
46998,2,STALBCY-HERNEH-47F329
46999,3,STALBCY-HERNEH-47F329
47000,4,STALBCY-HERNEH-47F329
47001,5,STALBCY-HERNEH-47F329
47002,6,STALBCY-HERNEH-47F329
47003,7,STALBCY-HERNEH-47F329
47004,8,STALBCY-HERNEH-47F329
47005,9,STALBCY-HERNEH-47F329
47006,10,STALBCY-HERNEH-47F329
47007,11,STALBCY-HERNEH-47F329
47008,12,STALBCY-HERNEH-47F329
47009,13,STALBCY-HERNEH-47F329
47010,14,STALBCY-HERNEH-47F329
47011,0,STALBCY-HERNEH-FE392D
47012,1,STALBCY-HERNEH-FE392D
47013,2,STALBCY-HERNEH-FE392D
47014,3,STALBCY-HERNEH-FE392D
47015,4,STALBCY-HERNEH-FE392D
47016,5,STALBCY-HERNEH-FE392D
47017,6,STALBCY-HERNEH-FE392D
47018,7,STALBCY-HERNEH-FE392D
47019,8,STALBCY-HERNEH-FE392D
47020,9,STALBCY-HERNEH-FE392D
47021,10,STALBCY-HERNEH-FE392D
47022,11,STALBCY-HERNEH-FE392D
47023,12,STALBCY-HERNEH-FE392D
47024,13,STALBCY-HERNEH-FE392D
47025,0,LUTON-BLFR-44CDDF
47026,1,LUTON-BLFR-44CDDF
47027,2,LUTON-BLFR-44CDDF
47028,3,LUTON-BLFR-44CDDF
47029,4,LUTON-BLFR-44CDDF
47030,5,LUTON-BLFR-44CDDF
47031,6,LUTON-BLFR-44CDDF
47032,7,LUTON-BLFR-44CDDF
47033,8,LUTON-BLFR-44CDDF
47034,9,LUTON-BLFR-44CDDF
47035,10,LUTON-BLFR-44CDDF
47036,11,LUTON-BLFR-44CDDF
47037,12,LUTON-BLFR-44CDDF
47038,13,LUTON-BLFR-44CDDF
47039,0,HERNEH-BLFR-4D2810
47040,1,HERNEH-BLFR-4D2810
47041,0,HERNEH-BLFR-0701B1
47042,1,HERNEH-BLFR-0701B1
47043,2,HERNEH-BLFR-0701B1
47044,0,LIVST-CHESHNT-4A90FC
47045,1,LIVST-CHESHNT-4A90FC
47046,2,LIVST-CHESHNT-4A90FC
47047,3,LIVST-CHESHNT-4A90FC
47048,4,LIVST-CHESHNT-4A90FC
47049,5,LIVST-CHESHNT-4A90FC
47050,6,LIVST-CHESHNT-4A90FC
47051,7,LIVST-CHESHNT-4A90FC
47052,8,LIVST-CHESHNT-4A90FC
